Ticker,Original_Name,Date,Action,Conviction,Entry_Price,T+1w,T+1m,T+3m,T+6m,Verdict
DG,DG,2024-12-26,Buy,8,73.74,-1.27,-2.32,12.87,51.97,FLAT ➖
ADM,ADM,2024-12-26,Hold,5,48.71,-1.11,3.08,-5.95,6.84,SAFE 🛡️
EL,EL,2024-12-26,Hold,5,73.7,-3.79,11.41,-11.72,3.76,SAFE 🛡️
CPS,CPS,2024-12-26,Buy,10,14.37,-5.15,17.81,22.2,40.78,CORRECT ✅
SIRI,SIRI,2024-12-26,Avoid,2,22.34,-4.61,-6.61,3.25,-2.17,CORRECT ✅
F,F,2024-12-26,Avoid,3,9.38,-1.89,3.08,5.63,11.64,WRONG ❌
ASML,ASML,2024-12-26,Hold,5,709.08,-0.21,-3.59,-1.2,14.21,SAFE 🛡️
MZDAY,MAZDA,2024-12-26,Avoid,3,3.31,-0.29,-3.22,2.92,-14.5,CORRECT ✅
AMC,AMC,2024-12-26,Avoid,1,4.05,-0.74,-19.75,-25.19,-25.93,CORRECT ✅
PYPL,PYPL,2024-12-19,Buy,9,86.58,0.09,3.45,-19.72,-20.98,CORRECT ✅
BABA,BABA,2024-12-19,Buy,10,82.91,0.89,1.27,62.39,36.89,FLAT ➖
XBI,XBI,2024-12-19,Buy,8,89.77,1.72,0.78,-3.58,-7.95,FLAT ➖
DIS,DIS,2024-12-19,Buy,7,110.15,0.16,-2.4,-11.23,5.83,FLAT ➖
VFC,VFC,2024-12-19,Buy,9,21.19,0.46,14.44,-24.66,-45.1,CORRECT ✅
TLT,TLT,2024-12-19,Buy,7,84.4,-0.81,0.18,4.61,0.44,FLAT ➖
BA,BA,2024-12-19,Buy,8,177.04,2.08,-0.84,-2.38,11.66,FLAT ➖
BAX,BAXTER,2024-12-19,Buy,8,28.39,1.04,8.93,16.27,4.19,CORRECT ✅
ETSY,ETSY,2024-12-19,Buy,8,57.14,-7.75,-8.91,-21.37,-3.22,WRONG ❌
CPS,COOPER STANDARD,2024-12-19,Buy,8,13.47,2.9,20.71,25.69,55.75,CORRECT ✅
YETI,YETI,2024-12-19,Hold,5,39.63,-0.71,-4.77,-12.47,-26.09,SAFE 🛡️
PZZA,PZZA,2024-12-19,Hold,5,38.16,-0.98,-6.54,15.3,25.69,SAFE 🛡️
HDSN,HUDSON TECHNOLOGIES,2024-12-19,Pass,2,5.3,1.89,14.72,13.77,48.3,WRONG ❌
VALE,VALE,2024-12-19,Hold,5,8.17,1.59,2.28,20.01,10.07,SAFE 🛡️
NVDA,NVDA,2024-12-13,Hold,6,134.21,0.34,1.48,-9.36,8.02,FLAT ➖
GIS,GIS,2024-12-13,Buy,7,63.77,-4.62,-11.7,-9.8,-16.24,WRONG ❌
PZZA,PZZA,2024-12-13,Buy,8,42.84,-13.13,-17.73,-2.01,15.74,WRONG ❌
HRL,HRL,2024-12-13,Buy,8,31.61,-3.83,-9.26,-9.45,-3.9,WRONG ❌
GXO,GXO,2024-12-13,Buy,9,48.51,-13.5,-7.4,-17.21,-9.83,WRONG ❌
AMZN,AMZN,2024-12-13,Hold,5,227.46,-1.12,-1.81,-12.97,-6.25,SAFE 🛡️
LNXSY,LNXSY,2024-12-13,Research,6,5.43,-11.93,-12.84,25.69,12.73,WRONG ❌
MQ,MQ,2024-12-13,Avoid,3,4.02,-6.72,-5.22,1.99,37.06,CORRECT ✅
WFG,WFG,2024-12-13,Research,6,88.4,-4.37,-0.57,-13.74,-13.52,FLAT ➖
AMCR,AMCR,2024-12-13,Research,6,9.64,-5.05,-2.93,0.03,-4.16,WRONG ❌
MCO,MCO,2024-12-13,Research,6,485.32,-4.64,-3.61,-8.45,-1.26,WRONG ❌
DEO,DEO,2024-12-13,Hold,7,126.18,-4.55,-11.8,-16.87,-17.13,WRONG ❌
PYPL,PYPL,2024-12-13,Buy,8,90.81,-4.27,-1.52,-24.25,-17.81,FLAT ➖
BAH,BAH,2024-12-13,Avoid,3,131.58,-2.43,1.2,-16.13,-23.29,FLAT ➖
UPS,UPS,2024-12-13,Watch,5,120.48,-2.39,-1.0,-8.02,-19.19,PENDING ⏳
BA,BA,2024-12-13,Hold,7,169.65,4.54,-2.03,-4.62,20.1,FLAT ➖
AKBA,AKBA,2024-12-13,Avoid,2,1.85,-1.08,4.86,22.16,97.3,WRONG ❌
PFE,PFE,2024-12-13,Buy,9,23.85,3.05,2.5,2.21,0.6,FLAT ➖
PYPL,PYPL,2024-12-13,Buy,8,90.81,-4.27,-1.52,-24.25,-17.81,FLAT ➖
BABA,BABA,2024-12-13,Buy,8,86.36,-6.31,-6.13,60.67,35.04,WRONG ❌
META,META,2024-12-13,Hold,7,617.9,-5.58,-0.44,-1.89,11.96,FLAT ➖
INTC,INTC,2024-12-13,Hold,8,20.34,-4.03,-3.05,18.24,2.11,WRONG ❌
BA,BA,2024-12-12,Buy,10,167.75,5.54,-0.44,-5.03,27.57,FLAT ➖
BABA,BABA,2024-12-12,Buy,10,87.75,-5.51,-8.46,55.05,34.85,WRONG ❌
CRI,CRI,2024-12-12,Buy,9,52.98,-1.46,-3.75,-26.64,-40.2,WRONG ❌
AAP,AAP,2024-12-12,Buy,9,43.06,-4.72,2.04,-12.92,18.55,FLAT ➖
ETSY,ETSY,2024-12-12,Buy,8,58.58,-2.46,-8.83,-24.21,2.77,WRONG ❌
INTC,INTC,2024-12-12,Monitor,7,20.78,-8.28,-7.6,14.05,-0.48,WRONG ❌
NVDA,NVDA,2024-12-12,Avoid,8,137.3,-4.85,-4.06,-15.84,4.01,CORRECT ✅
VFC,VF Corp,2024-12-12,Hold,7,20.55,3.09,9.8,-22.09,-38.39,CORRECT ✅
DIS,DIS,2024-12-12,Hold,7,113.14,-2.64,-5.48,-15.32,4.48,WRONG ❌
KRE,KRE,2024-12-12,Monitor,6,63.31,-8.12,-5.23,-14.62,-9.37,WRONG ❌
EL,EL,2024-12-05,Hold,7,76.82,3.65,-5.12,-8.04,-11.07,WRONG ❌
BBWI,BBWI,2024-12-05,Avoid,4,35.62,1.69,0.19,-6.55,-26.12,FLAT ➖
AXAHY,AXA,2024-12-05,Avoid,2,33.61,-0.76,1.27,17.03,44.19,FLAT ➖
GXO,GXO,2024-12-05,Buy,10,49.84,-1.97,-8.63,-22.99,-16.09,WRONG ❌
QXO,QXO,2024-12-05,Hold,8,17.1,-6.49,-7.13,-23.27,0.53,WRONG ❌
NVDA,NVDA,2024-12-05,Hold,5,145.02,-5.32,-3.39,-23.78,-2.16,SAFE 🛡️
BABA,BABA,2024-12-05,Buy,8,82.75,6.04,0.39,66.31,41.95,FLAT ➖
AAP,AAP,2024-12-05,Hold,7,42.64,0.99,5.46,-22.46,20.09,CORRECT ✅
TLT,TLT,2024-12-05,Buy,9,90.23,-3.36,-8.48,-3.06,-6.34,WRONG ❌
XLE,XLE,2024-12-05,Hold,5,44.8,-3.15,-4.23,-6.38,-10.05,SAFE 🛡️
BNPQY,BNP,2024-12-05,Avoid,2,28.65,0.75,2.33,35.08,52.86,FLAT ➖
ETSY,ETSY,2024-12-05,Buy,8,57.21,2.39,-5.65,-17.93,7.59,WRONG ❌
UBS,UBS,2024-12-05,Hold,6,31.71,-2.2,-0.86,1.1,3.57,FLAT ➖
DB,DEUTSCHE BANK,2024-12-05,Avoid,2,17.45,-1.39,-2.84,33.85,56.53,CORRECT ✅
MPW,MPW,2024-12-05,Avoid,2,3.8,-0.48,-3.43,39.18,11.6,CORRECT ✅
INTC,INTEL,2024-12-05,Hold,7,20.8,-0.1,-3.8,-0.24,-2.64,WRONG ❌
NKE,NKE,2024-12-05,Hold,5,76.78,-0.79,-8.26,-0.61,-19.18,SAFE 🛡️
CRM,CRM,2024-12-05,Hold,5,359.21,-0.93,-9.98,-20.75,-26.98,SAFE 🛡️
BA,BA,2024-12-05,Hold,7,156.67,7.07,10.11,1.12,35.3,CORRECT ✅
ALB,ALB,2024-12-05,Buy on dips,7,98.66,2.18,-10.65,-24.05,-40.38,WRONG ❌
INTC,INTC,2024-12-05,Hold,7,20.8,-0.1,-3.8,-0.24,-2.64,WRONG ❌
DEO,DII (Diageo),2024-11-29,Hold,7,114.58,3.04,6.51,-7.45,-6.74,CORRECT ✅
DIS,Disney (DIS),2024-11-29,Hold,7,115.67,-0.63,-4.79,-2.69,-4.22,WRONG ❌
EEM,Emerging Markets,2024-11-29,Buy,10,42.13,1.36,-1.7,1.57,8.32,FLAT ➖
XBI,XBI (Biotech),2024-11-29,Buy,9,99.57,-0.48,-9.59,-10.95,-19.23,WRONG ❌
IWM,Small Cap Stocks,2024-11-29,Buy,9,239.27,-1.22,-8.37,-10.99,-14.34,WRONG ❌
GNRC,Generac,2024-11-29,Buy,9,188.2,-4.77,-17.61,-27.66,-33.96,WRONG ❌
DIS,Disney (DIS),2024-11-29,Hold,7,115.67,-0.63,-4.79,-2.69,-4.22,WRONG ❌
GOOS,Canada Goose (GOOS),2024-11-29,Buy,8,9.44,0.74,6.25,8.26,29.56,CORRECT ✅
INTC,Intel (INTC),2024-11-29,Buy,8,24.05,-13.01,-16.63,-1.33,-15.8,WRONG ❌
ETSY,Etsy (ETSY),2024-11-29,Hold,8,54.86,4.45,-3.59,-6.69,-3.41,WRONG ❌
PYPL,PayPal (PYPL),2024-11-29,Buy,8,86.57,3.58,-1.64,-18.12,-18.26,FLAT ➖
BABA,BABA (Alibaba),2024-11-29,Buy,10,85.92,-1.65,-2.95,51.67,34.12,WRONG ❌
EEM,Emerging Markets,2024-11-29,Buy,10,42.13,1.36,-1.7,1.57,8.32,FLAT ➖
XBI,XBI (Biotech),2024-11-29,Buy,9,99.57,-0.48,-9.59,-10.95,-19.23,WRONG ❌
IWM,Small Cap Stocks,2024-11-29,Buy,9,239.27,-1.22,-8.37,-10.99,-14.34,WRONG ❌
GNRC,Generac,2024-11-29,Buy,9,188.2,-4.77,-17.61,-27.66,-33.96,WRONG ❌
GNRC,Generac,2024-11-29,Buy,9,188.2,-4.77,-17.61,-27.66,-33.96,WRONG ❌
IWM,Small Cap Stocks,2024-11-29,Buy,9,239.27,-1.22,-8.37,-10.99,-14.34,WRONG ❌
XBI,XBI (Biotech),2024-11-29,Buy,9,99.57,-0.48,-9.59,-10.95,-19.23,WRONG ❌
EEM,Emerging Markets,2024-11-29,Buy,10,42.13,1.36,-1.7,1.57,8.32,FLAT ➖
BABA,BABA (Alibaba),2024-11-29,Buy,10,85.92,-1.65,-2.95,51.67,34.12,WRONG ❌
PYPL,PayPal (PYPL),2024-11-29,Buy,8,86.57,3.58,-1.64,-18.12,-18.26,FLAT ➖
INTC,Intel (INTC),2024-11-29,Buy,8,24.05,-13.01,-16.63,-1.33,-15.8,WRONG ❌
PYPL,PayPal (PYPL),2024-11-29,Buy,8,86.57,3.58,-1.64,-18.12,-18.26,FLAT ➖
GOOS,Canada Goose (GOOS),2024-11-29,Buy,8,9.44,0.74,6.25,8.26,29.56,CORRECT ✅
BABA,BABA (Alibaba),2024-11-29,Buy,10,85.92,-1.65,-2.95,51.67,34.12,WRONG ❌
DEO,DII (Diageo),2024-11-29,Hold,7,114.58,3.04,6.51,-7.45,-6.74,CORRECT ✅
INTC,Intel (INTC),2024-11-29,Buy,8,24.05,-13.01,-16.63,-1.33,-15.8,WRONG ❌
GOOS,Canada Goose (GOOS),2024-11-29,Buy,8,9.44,0.74,6.25,8.26,29.56,CORRECT ✅
DIS,Disney (DIS),2024-11-29,Hold,7,115.67,-0.63,-4.79,-2.69,-4.22,WRONG ❌
DEO,DII (Diageo),2024-11-29,Hold,7,114.58,3.04,6.51,-7.45,-6.74,CORRECT ✅
ETSY,Etsy (ETSY),2024-11-29,Hold,8,54.86,4.45,-3.59,-6.69,-3.41,WRONG ❌
ETSY,Etsy (ETSY),2024-11-29,Hold,8,54.86,4.45,-3.59,-6.69,-3.41,WRONG ❌
INTC,Intel (INTC),2024-11-28,Buy,8,,,,,,PENDING ⏳
PYPL,PayPal (PYPL),2024-11-28,Buy,8,,,,,,PENDING ⏳
BABA,BABA (Alibaba),2024-11-28,Buy,10,,,,,,PENDING ⏳
EEM,Emerging Markets,2024-11-28,Buy,10,,,,,,PENDING ⏳
XBI,XBI (Biotech),2024-11-28,Buy,9,,,,,,PENDING ⏳
IWM,Small Cap Stocks,2024-11-28,Buy,9,,,,,,PENDING ⏳
GNRC,Generac,2024-11-28,Buy,9,,,,,,PENDING ⏳
DIS,Disney (DIS),2024-11-28,Hold,7,,,,,,PENDING ⏳
DEO,DII (Diageo),2024-11-28,Hold,7,,,,,,PENDING ⏳
ETSY,Etsy (ETSY),2024-11-28,Hold,8,,,,,,PENDING ⏳
GOOS,Canada Goose (GOOS),2024-11-28,Buy,8,,,,,,PENDING ⏳
QXO,QXO,2024-11-21,Hold,7,16.64,,-7.21,-21.39,2.52,WRONG ❌
CPS,CPS,2024-11-21,Buy,9,14.08,,-5.4,5.82,57.17,WRONG ❌
NSRGY,NESTLE,2024-11-21,Watch for a pullback,5,83.01,,-3.9,7.2,28.69,PENDING ⏳
OXY,OXY,2024-11-21,Pass,4,50.2,,-8.14,1.53,-19.43,PENDING ⏳
SHLS,SHLS,2024-11-21,Pass,3,4.4,,16.36,4.32,7.05,PENDING ⏳
BABA,BABA,2024-11-21,Strong Buy,9,84.16,,-3.86,58.88,44.41,PENDING ⏳
VFC,VF CORP,2024-11-21,Buy,8,18.29,,19.08,41.52,-34.76,CORRECT ✅
IWM,IWM,2024-11-21,Buy,8,231.92,,-5.06,-4.06,-12.87,WRONG ❌
NVDA,NVDA,2024-11-21,Avoid,8,146.62,,-8.15,-4.47,-10.12,CORRECT ✅
AAP,AAP,2024-11-21,Strong Buy,9,37.83,,12.48,15.24,-17.99,PENDING ⏳
VFC,VF CORP,2024-11-14,Hold,8,19.74,-7.35,4.39,26.47,-26.66,CORRECT ✅
KR,KR,2024-11-14,Hold,5,57.59,-0.31,5.62,11.69,13.45,SAFE 🛡️
QXO,QXO,2024-11-14,Hold,7,15.23,9.26,5.98,-13.0,5.32,CORRECT ✅
SPY,SPY,2024-11-14,Hold/Buy on dips,8,586.22,0.05,1.83,3.11,-0.34,FLAT ➖
IWM,IWM,2024-11-14,Buy,8,229.45,1.08,0.49,-2.21,-10.38,FLAT ➖
KWEB,KWEB,2024-11-14,Buy,8,29.03,2.23,5.59,18.28,21.31,CORRECT ✅
XES,XES,2024-11-14,Short after inauguration,7,81.4,3.39,-3.28,-3.06,-22.24,PENDING ⏳
XLF,XLF,2024-11-14,Hold,5,48.92,1.07,-0.2,4.59,3.43,SAFE 🛡️
XLV,XLV,2024-11-14,Buy on weakness,7,141.98,-0.34,-2.44,1.75,-10.15,FLAT ➖
XOP,XOP,2024-11-14,Short after inauguration,7,138.74,3.31,-4.39,-4.04,-9.78,PENDING ⏳
AAP,AAP,2024-11-14,Buy,8,40.28,-6.09,6.46,18.59,-19.52,CORRECT ✅
ALB,ALB,2024-11-14,Hold,7,99.63,6.74,-2.28,-22.07,-39.6,FLAT ➖
BA,BA,2024-11-14,Buy,9,138.14,3.81,22.81,34.24,48.2,CORRECT ✅
DIS,DIS,2024-11-14,Hold,8,107.45,5.13,3.87,0.88,3.96,CORRECT ✅
CPS,CPS,2024-11-14,Hold,5,15.67,-10.15,-3.0,-4.98,58.2,SAFE 🛡️
JD,JD,2024-11-14,Hold,8,32.39,6.09,11.81,18.71,10.29,CORRECT ✅
BABA,BABA,2024-11-14,Buy on weakness,9,89.07,-5.52,-3.05,31.97,47.99,WRONG ❌
GOOS,GOOS,2024-11-14,Hold,8,9.42,0.85,5.31,6.58,-3.08,CORRECT ✅
ULTA,ULTA,2024-11-14,Hold,5,382.77,-11.49,10.8,-5.83,7.47,SAFE 🛡️
AROC,AROC,2024-11-14,Pass,3,22.52,10.66,11.74,19.34,12.44,WRONG ❌
HLF,HLF,2024-11-14,Pass,4,7.71,10.25,-2.98,-32.3,-12.97,PENDING ⏳
BA,BOEING,2024-11-14,Buy,9,138.14,3.81,22.81,34.24,48.2,CORRECT ✅
DLTR,DLTR,2024-11-14,Consider with caution,5,65.67,0.14,6.73,9.65,31.05,PENDING ⏳
GE,GE,2024-11-14,Pass,5,177.3,0.17,-6.95,16.98,25.57,PENDING ⏳
XBI,XBI,2024-11-14,Buy basket,7,96.92,-2.74,-3.67,-6.38,-21.23,WRONG ❌
GEN,GEN,2024-11-14,Hold,8,29.39,-0.34,-0.18,-6.33,-3.96,FLAT ➖
ETSY,ETSY,2024-11-14,Buy,9,51.04,1.86,15.56,8.39,-7.99,CORRECT ✅
^GSPC,SPX,2024-11-14,Hold,5,5949.17,-0.01,1.71,2.79,-0.95,SAFE 🛡️
TLT,TLT,2024-11-14,Buy,7,86.17,0.02,0.16,-0.74,-3.5,FLAT ➖
PYPL,PYPL,2024-11-14,Hold,8,85.59,-1.13,6.1,-10.72,-15.28,CORRECT ✅
GXO,GXO,2024-11-07,Hold,6,60.42,-1.11,-17.66,-27.42,-36.97,WRONG ❌
KRE,Regional Banks,2024-11-07,Buy,8,62.94,1.86,2.99,2.04,-12.95,CORRECT ✅
INTC,INTC,2024-11-07,Buy,9,26.23,-4.57,-20.24,-26.12,-22.57,WRONG ❌
BA,BA,2024-11-07,Buy,8,150.98,-8.5,1.95,22.4,22.9,FLAT ➖
AGG,Bonds,2024-11-07,Buy selectively,7,94.27,-0.69,1.34,0.4,1.78,FLAT ➖
BABA,Alibaba (BABA),2024-11-07,Buy,10,98.48,-9.55,-14.19,0.24,23.06,WRONG ❌
CPS,Cooper Standard,2024-11-07,Strong Buy,10,15.92,-1.57,-6.78,-8.86,57.6,PENDING ⏳
J,J,2024-11-07,Hold,7,142.05,-2.93,-4.85,-7.85,-17.44,WRONG ❌
KR,KR,2024-11-07,Hold,7,57.81,-0.39,0.41,10.04,23.3,FLAT ➖
PYPL,PYPL,2024-11-07,Hold,7,81.16,5.46,10.49,-3.42,-15.56,CORRECT ✅
FMC,FMC,2024-11-07,Hold,7,57.47,-8.81,-7.0,-40.68,-41.0,WRONG ❌
ASML,ASML,2024-11-07,Pass,5,670.8,2.33,4.69,9.14,3.96,PENDING ⏳
EL,Estee Lauder,2024-11-07,Buy,7,64.85,-2.23,20.19,-2.63,-9.77,CORRECT ✅
RRGB,Red Robin (RRGB),2024-11-07,Avoid,2,5.2,-1.35,7.5,11.92,-47.69,WRONG ❌
SQ,SQ,2024-11-07,Pass,5,,,,,,PENDING ⏳
K,K,2024-10-31,Hold,8,77.87,0.01,0.79,2.32,4.07,FLAT ➖
AMZN,AMZN,2024-10-31,Hold,8,186.4,12.69,11.53,25.88,-1.06,CORRECT ✅
CPRI,CPRI,2024-10-31,Pass,2,19.74,11.4,18.59,30.9,-23.81,WRONG ❌
SOFI,SOFI,2024-10-31,Pass,1,11.17,6.54,46.91,47.18,12.0,WRONG ❌
NTR,NTR,2024-10-31,Pass,3,46.15,2.64,-2.14,11.09,22.46,FLAT ➖
XBI,XBI,2024-10-31,Hold,8,96.99,6.16,2.67,-3.59,-14.5,CORRECT ✅
COP,COP,2024-10-31,Pass,3,105.14,2.61,-0.4,-6.73,-17.41,FLAT ➖
BA,BA,2024-10-31,Hold,7,149.31,1.12,4.11,20.24,22.72,CORRECT ✅
CVX,CVX,2024-10-31,Pass,3,140.79,5.34,9.92,6.11,-6.62,WRONG ❌
PSX,PSX,2024-10-31,Pass,3,116.38,3.99,10.96,0.07,-13.05,WRONG ❌
ETSY,ETSY,2024-10-31,Hold,7,51.44,3.83,6.65,8.98,-15.47,CORRECT ✅
GOOS,GOOS,2024-10-31,No change,7,9.82,-1.12,-3.87,18.23,-14.87,WRONG ❌
GOOG,GOOG,2024-10-31,Hold,8,171.83,5.55,-1.27,17.47,-6.62,FLAT ➖
META,META,2024-10-31,Neutral,5,565.34,4.25,1.19,21.14,-3.11,PENDING ⏳
AAP,AAP,2024-10-31,Top up a few shares every day that is weak,7,34.9,9.22,15.86,40.28,-7.09,CORRECT ✅
SMCI,SMCI,2024-10-31,Do not chase,10,29.11,-12.47,12.13,-1.61,9.45,WRONG ❌
BABA,BABA,2024-10-31,Double down on pullback,10,96.35,2.2,-10.83,4.86,21.89,WRONG ❌
TLT,TLT,2024-10-31,Opportunistically buying,9,87.91,-0.88,1.99,-3.42,-1.17,FLAT ➖
NKE,NKE,2024-10-31,Buyer at these levels,7,74.98,-1.57,2.13,2.07,-26.13,FLAT ➖
EL,EL,2024-10-31,"Starter position, buy more if it goes lower",7,67.42,-3.81,5.11,24.58,-12.19,CORRECT ✅
INTC,INTC,2024-10-31,Hold,8,21.52,21.89,11.76,-7.02,-6.6,CORRECT ✅
NVDA,NVDA,2024-10-31,Leave it to others to chase the last few pennies,5,132.71,12.14,4.14,-6.1,-17.94,PENDING ⏳
AAPL,AAPL,2024-10-31,Neutral,5,224.65,0.69,5.17,5.29,-5.73,PENDING ⏳
VFC,VFC,2024-10-31,Hold,9,20.16,4.44,-2.32,30.58,-42.12,FLAT ➖
PYPL,PYPL,2024-10-31,Hold,10,79.12,2.59,9.42,12.95,-16.97,CORRECT ✅
ADM,ADM,2024-10-24,Hold,5,53.87,-2.28,-5.08,-9.49,-13.07,SAFE 🛡️
BA,BA,2024-10-24,Buy,9,155.2,-3.8,-3.81,15.01,11.06,WRONG ❌
TSLA,TSLA,2024-10-24,Hold,8,260.48,-4.08,35.35,58.32,-3.74,CORRECT ✅
BABA,BABA,2024-10-24,Buy,10,94.76,1.68,-13.73,-10.65,23.46,WRONG ❌
INTC,INTC,2024-10-24,Hold,7,22.34,-3.67,9.67,-3.45,-7.83,CORRECT ✅
META,META,2024-10-24,Hold,8,565.54,-0.04,-1.52,12.18,-8.21,FLAT ➖
PBF,PBF,2024-10-24,Hold,5,30.2,-10.46,1.37,-3.51,-48.98,SAFE 🛡️
MPW,MPW,2024-10-24,Avoid,3,4.53,-6.09,-12.58,-5.46,11.74,CORRECT ✅
SMCI,SMCI,2024-10-24,Avoid,2,46.23,-37.03,-28.29,-27.73,-28.83,CORRECT ✅
DNA,DNA,2024-10-24,Avoid,3,7.94,-4.03,-9.57,65.99,-4.28,CORRECT ✅
CCI,CCI,2024-10-24,Hold,7,104.31,-3.55,-5.39,-19.19,-5.19,WRONG ❌
CIM,CIM,2024-10-24,Avoid,2,13.9,-2.64,-5.48,-5.43,-21.08,CORRECT ✅
WPC,WPC,2024-10-24,Hold,5,55.23,-4.83,-2.48,-4.89,7.54,SAFE 🛡️
AMR,AMR,2024-10-24,Avoid,1,203.37,2.42,20.7,-2.04,-38.81,WRONG ❌
VFC,VFC,2024-10-24,Buy,8,16.13,24.98,19.13,55.33,-32.35,CORRECT ✅
ULTA,ULTA,2024-10-17,Watch,6,371.72,-1.22,-1.76,11.19,-3.67,FLAT ➖
AMD,AMD,2024-10-17,Hold,5,156.25,-1.8,-13.66,-24.2,-39.01,BAD HOLD ❌
BABA,BABA,2024-10-17,Buy on dips,9,98.41,-3.71,-11.47,-17.63,12.2,WRONG ❌
TSLA,TSLA,2024-10-17,Hold,5,220.89,17.92,45.19,87.34,15.04,SAFE 🛡️
ALB,ALB,2024-10-17,Look to add more,7,92.38,0.51,9.36,0.02,-42.4,CORRECT ✅
PYPL,PYPL,2024-10-17,Hold,7,79.64,1.97,7.53,11.4,-22.33,CORRECT ✅
GXO,GXO,2024-10-17,Hold,6,62.74,-1.24,-6.52,-29.28,-46.02,SAFE 🛡️
CRI,CRI,2024-10-17,Buy,9,63.04,-1.87,-21.06,-18.37,-44.48,WRONG ❌
INTC,INTC,2024-10-17,Hold,7,22.44,-0.45,8.51,-12.34,-11.54,CORRECT ✅
IWM,IWM,2024-10-17,Buy,8,223.69,-2.83,1.04,-0.43,-16.98,FLAT ➖
NVDA,NVDA,2024-10-17,Hold,5,136.88,2.54,3.69,-2.45,-18.05,SAFE 🛡️
FXI,FXI,2024-10-10,Monitor,5,32.27,-7.13,-5.27,,-9.59,PENDING ⏳
PFE,PFE,2024-10-10,Monitor,7,26.94,-0.24,-7.52,,-23.16,WRONG ❌
COM,COM,2024-10-10,Hold,9,27.73,0.64,0.66,,-2.17,FLAT ➖
GS,GS,2024-10-10,Monitor,6,491.21,5.02,16.98,,-7.33,CORRECT ✅
KWEB,KWEB,2024-10-10,Monitor for entry point,7,33.54,-10.15,-7.75,,-15.68,WRONG ❌
BABA,BABA,2024-10-10,"Buy on pullbacks, reload options under $100",10,107.46,-8.43,-13.81,,-9.07,PENDING ⏳
UPS,UPS,2024-10-10,Monitor,6,122.79,1.93,-0.3,,-28.95,FLAT ➖
CAT,CAT,2024-10-10,Monitor,6,389.34,-0.54,-0.47,,-30.43,FLAT ➖
ILMN,ILMN,2024-10-10,Monitor,7,143.76,-0.17,5.1,,-51.1,CORRECT ✅
CNXC,CNXC,2024-10-10,Pass,2,44.52,9.34,-9.1,,0.72,CORRECT ✅
FDX,FDX,2024-10-10,Monitor,6,256.89,3.78,8.33,,-24.27,CORRECT ✅
CVS,CVS,2024-10-10,Pass,4,63.4,-4.76,-15.99,,3.59,PENDING ⏳
CPS,CPS,2024-10-10,Hold,8,13.0,4.23,24.46,,-14.15,CORRECT ✅
NVDA,NVDA,2024-10-10,Avoid,2,134.76,1.57,9.51,,-28.55,WRONG ❌
TLT,TLT,2024-10-10,Monitor,5,89.46,-0.3,-1.36,,-4.1,PENDING ⏳
BA,BA,2024-10-10,Buy on dips,7,146.62,5.93,3.45,,-4.93,CORRECT ✅
TXT,TXT,2024-10-10,Pass,3,86.24,4.6,1.4,,-29.4,FLAT ➖
UNH,UNH,2024-10-10,Monitor,6,581.11,-5.3,3.03,,-6.71,CORRECT ✅
BA,BA,2024-10-03,Hold,6,150.52,-2.59,2.7,14.18,11.73,CORRECT ✅
PZZA,PZZA,2024-10-03,Research for potential opportunity,6,49.77,-5.59,5.16,-16.83,-19.14,CORRECT ✅
TXT,TXT,2024-10-03,Pass,3,86.0,0.28,-5.4,-11.96,-16.16,CORRECT ✅
PLTR,PLTR,2024-10-03,Hold,9,39.24,10.91,6.83,91.62,115.8,CORRECT ✅
TSLA,TSLA,2024-10-03,Hold,5,240.66,-0.79,3.46,57.6,11.55,SAFE 🛡️
BABA,BABA,2024-10-03,Buy on dips,10,110.96,-3.15,-13.52,-24.72,17.6,WRONG ❌
INTC,INTC,2024-10-03,Buy,10,22.26,4.31,4.22,-9.16,-0.94,CORRECT ✅
COST,COST,2024-10-03,Buy on technical dips,7,869.97,2.05,0.32,4.04,9.26,FLAT ➖
DIS,DIS,2024-10-03,Hold,7,92.2,-0.68,2.33,18.88,4.79,FLAT ➖
AMZN,AMZN,2024-10-03,Take profits,5,181.96,2.58,8.78,21.03,5.61,PENDING ⏳
HUM,HUM,2024-10-03,Research for potential opportunity,5,238.43,4.0,7.83,4.86,10.24,PENDING ⏳
XOM,XOM,2024-10-03,Pass,4,117.28,0.46,-6.22,-11.74,-1.21,PENDING ⏳
KSS,KSS,2024-10-03,Avoid,2,18.05,-3.39,-6.94,-25.42,-55.44,CORRECT ✅
AZO,AZO,2024-10-03,Hold,5,3066.92,1.29,-2.8,5.97,24.34,SAFE 🛡️
INMD,INMD,2024-10-03,Research for potential opportunity,7,15.18,6.46,13.7,11.73,19.24,CORRECT ✅
INTC,INTC,2024-09-26,Buy,7,23.92,-6.94,-5.18,-14.72,1.17,WRONG ❌
BKV,BKV,2024-09-26,Buy,7,18.0,0.06,0.28,25.28,16.61,FLAT ➖
CMCSA,CMCSA,2024-09-26,Buy,8,39.23,0.23,2.32,-5.69,-8.51,FLAT ➖
NKE,NKE,2024-09-26,Buy,7,86.89,-8.16,-11.79,-13.66,-24.8,WRONG ❌
PYPL,PYPL,2024-09-26,Hold,7,79.9,-3.46,2.02,10.2,-11.51,FLAT ➖
